,review_id,user_id,business_id,stars,useful,funny,cool,text,date,AFINN score,Review Length (words),AFINN score (abs),Normalised AFINN score,Normalised (abs),SQRT Normailzed,SQRT Normalised (abs)
4367171,Bm5-cVssCJczhB9IDJzmNA,lB4ju34kx4M3TO-8ierv_g,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Tried the famous ferdi special po-boy, fried catfish po-boy, jambalaya with grits and red beans and rice, gumbo, bread pudding, and the pecan pie. The famous ferdi special po-boy was the best followed by the jambalaya. I also liked both of the desserts. 

There was a pretty long line outside but it moves fast. You order at the counter and then a server brings your food to you. There is actually a lot of seating inside.",2011-03-01 08:00:22,10.0,422,10.0,0.13157894736842105,0.13157894736842105,0.48679238351123544,0.48679238351123544
4367230,6QawqpUcPy70sByHZzzsPA,cYhoSaRwX4tjh_T8mYjHyQ,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,I love this place. Best po boy's anywhere. Get there early cause a long line will be forming before 11:00 but don't let that discourage you. Line will move fast and it's well worth the wait. My fav is the Ferdi special. Know what you want before you get to register cause cashiers don't like indecisive folks.,2014-03-09 04:43:47,9.0,309,9.0,0.15789473684210525,0.15789473684210525,0.5119921115897168,0.5119921115897168
4367249,fCMjXj-jKloCKAKpihyf2w,i3nBWZbRMIJpUGYBl2Kz2Q,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,A fast favorite in New Orleans. Amazing breakfasts as well as lunch and dinner food. Pro tip: avoid peak hours to avoid lines. The biscuits are the best I ever had. Huge portions. Sorry I didn't have a blueberry muffin.,2016-05-25 20:54:14,7.0,219,7.0,0.175,0.175,0.47301616487964016,0.47301616487964016
4367252,m8poElUwVUxtPD2Id8OgQg,HfDrrJpnf27juWaWWwVRjQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"I had to try the Ferdi, well because it is labeled as famous so how can you not. It was good except be prepared for it because it does have gravy which makes it a little messy. Good sandwich though.  Don't come expecting five star dining, the whole appeal of this place is it's no frills.",2014-06-06 21:05:18,8.0,288,8.0,0.14035087719298245,0.14035087719298245,0.47140452079103173,0.47140452079103173
4367330,JCkqX0hJlpQ9ixOTIiObXQ,iTf7_S5VKpNJdDojwkDWUA,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"Well I'm not hating just stating. My experience here was not exactly a good one. If you like clean places to dine this is not one. If you are use to getting the right order this is not one. Food was rather bland and I believe part of there staff walk around out of uniform. A Man who appeared to have come in off the street took my receipt off my table and came back with my food, Dirty hands in all. Pecan pie is store bought, you can always tell by the edge crust. Had to ask for silverware and the side order. It's historical and old it's soul food and low country cooking. Unfortunately It's not on my return list.",2016-04-29 13:49:20,2.0,618,2.0,0.01639344262295082,0.01639344262295082,0.08045179867091297,0.08045179867091297
4367407,D8oIr703-wuzuuT2MF5zoA,b7YI7aIDqGW_V8mWvuB58A,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Heard great things about this place and was looking forward to the po-boy. But holy hell the service sucks!  This insanely awful system of bringing out food managed to mess up nearly every order in the area we sat. Our order was the last to arrive even though we were one of the first to sit, and the sandwich was wrong. Food is great but the hassle kind of killed it.",2016-01-12 19:17:31,-11.0,368,11.0,-0.1527777777777778,0.1527777777777778,-0.5734146386569556,0.5734146386569556
4367439,NY_bzQKQJ34T6xYRuS4iAQ,WszQ7kxzXdwmPWqyWEHXSg,iSRTaT9WngzB8JJ2YKJUig,1.0,0,0,0,"We visited New Orleans for a few days, and had Mother's on our list of 'musts' to go to.  We did make it there and were sorely disappointed.  The service was fine for a cafeteria style place - we were handed menus by a non-smiling host at the door and directed to order at the cash first and then sit down.  After studying the menu for a while and beginning to feel like the cashier was losing patience, we decided to order a soft shell crab po'boy and a roast beef po'boy to split amongst the three of us. We decided against any sides.  We then sat down and waited for our food.  

When it came, we were disappointed for a couple of reasons.  One was partly our fault - on the menu, the roast beef says it comes 'topped with debris'.  We didn't notice this when we ordered, so my mother thought she was getting just sliced roast beef on the sandwich.  There were a few slices of roast beef (maybe 3) that were pale grey in colour.  She was also turned off by the appearance of the debris - it's kind of like pulled pork but more as if someone has chewed it already.  This was our mistake, and my mother had a hard time eating it because of the appearance of the meat.  It was also not particularly flavourful, and the gravy made the bottom of the bun completely soggy.  Perhaps this is typical for po'boys, this was our first (and last) time ordering one in NOLA, so I'm not sure how 'typical' our sandwiches were relative to other restaurants.  My soft shell crab sandwich was ok - except it could more accurately be described as a 'lettuce, batter, and mayonnaise' sandwich on stale bread.  The soft shell crab was almost non-existent in the batter, although I did bite into a couple huge pieces of shell that I had to pull out of my mouth before I choked on them.  Again, it should be noted that this was my only experience with a po'boy whilst in NOLA so I have no comparison.  

We paid almost $30 for two 'small' sandwiches.  This seems to be expensive relative to what you are served.  Overall, this was a very disappointing experience and I would not recommend this restaurant to anyone.",2017-12-22 19:48:04,-5.0,2096,5.0,-0.012254901960784314,0.012254901960784314,-0.10921300708262974,0.10921300708262974
4367442,JFH8FpBuaNFV2IpCdI3nhg,HpueUOjUoXJsqYPogf2nAg,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"If you are in New Orleans visiting, Mothers is a hole in the wall establishment that you must seek out and visit. This sandwich shop has been around since before WWII. Find time to go in for lunch and get their po boy sandwich. Ham, roast beef and debris (which is pulled roast beef au jus). It makes a wet sandwich but great taste. Loved their special root beer as well to wash down this wonderful sandwich and some fries. It looks like a dive, but the food is great. I recommend stopping by for lunch if you are visiting. $10 for the special po boy.",2015-05-20 12:18:13,16.0,551,16.0,0.1509433962264151,0.1509433962264151,0.6816229165476879,0.6816229165476879
4367536,FyI6yld1fSP2ufBxQ9jRZA,IIqGqGeSezI9vBy11Y_u8Q,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Fried oyster po'boy; debris po'boy, red beans and rice, turnip greens and ham, seafood  gumbo, sweet potato pie.  We ate it all and it was GOOD!  The spicy vinegar sauce on the table is great on the oyster po'boy. Hands down, the best meal I had in NOLA last week!",2013-03-10 17:56:00,11.0,264,11.0,0.20754716981132076,0.20754716981132076,0.67700320038633,0.67700320038633
4367574,DjbmtRTORm7RupNpARzCIA,FIJ6O3RFFYyLzmCr8J520A,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,If you visit New Orleans make sure to stop at Mothers. You will not be disappointed. The food is absolutely delicious. Oh and the staff is awesome too!,2014-12-27 17:29:19,4.0,151,4.0,0.14285714285714285,0.14285714285714285,0.32551538350846376,0.32551538350846376
4367755,wtHb1Ld_cP_5T67OVUOxWg,yrDDWVyKCWjuF2mudond-g,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,Mother's is deff the place to go if you are looking for soul food and good new Orleans cooking.  We live here in new Orleans but still eat there for breakfast. so good,2014-06-04 17:29:42,6.0,167,6.0,0.17647058823529413,0.17647058823529413,0.4642939395204821,0.4642939395204821
4367826,FRzksadsUGFgWlDa5H66bQ,uYMR4yfHHbD1pZ9nNVPJVA,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Delicious food!  Our friend recommended this place.  I got baked ham because it said it was the world's best.  It was really good, maybe the most tender ham I've ever had. I got red beans and rice, turnip greens and green beans with tomatoes.  It was all very good, home cooked food.  My husband got fried chicken which he enjoyed.  It is sort of a cafeteria style restaurant.  Go in, order,sit down and then bring out your food. It's a unique place that seems like it's been around forever.",2016-10-20 17:09:35,21.0,491,21.0,0.21875,0.21875,0.9477167330537009,0.9477167330537009
4367848,RXrzzxaX67XF6RyS31zf7g,vFWFtJy2N7WDQelsheL7wg,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"I had Mother's on my ""you should check this out"" list during our recent trip to New Orleans. This was the first place we tried because it was so close to our hotel and we were starving after our delayed flight. It didn't disappoint (at least I wasn't disappointed).

It's set in what I believe is still the central business district and we got there around 1pm so most of the people there were on their lunch break or with their children. We received a friendly greeting and were directed to the counter to order with our menus. After we ordered, the cashier told us to ""sit wherever you want baby"". Everyone in New Orleans calls you baby lol.

I ordered my first ever Shrimp Po' Boy. I was very concerned about how this was going to work because I thought it would just be fried shrimp on dry bread, but, to my surprise, they dressed it up a little with what tasted like cole slaw and pickles. I also drizzled a little lemon on it and it was amazing. Not too dry, not too wet.

My husband ordered the Ferdi Po' Boy with ham and roast beef. He really enjoyed the first half of his sandwich. Yes, I forgot to tell you that the Po' Boy is huge! You could really save the other half for later but it's so good why wait? Anyway, because his Po' Boy was dripping with their gravy sauce, the other half got soggy so he didn't enjoy eating soggy bread. We also ordered a side of their fries - also a huge serving. After we finished that, we got a bread pudding (a New Orleans staple) which was delicious! Perfect ending to our meal.

After talking to people later on during our trip, many people told us we should try Gene's and other spots for Po' Boys, but honestly I'm fine with my experience and would recommend Mother's to anyone without hesitation. The people who work there are super friendly and the food was great.",2017-07-06 13:19:15,33.0,1816,33.0,0.09763313609467456,0.09763313609467456,0.774383369865488,0.774383369865488
4368004,NbsesqQOgmnw7IdYqKuyqw,OL7_mWkcNi5pkYpMo1aGAA,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,We came here on a rainy night December 2016 and we're greeted warmly by staff. Our server was very sweet and he made sure we were well taken care of. They let us sit in a back room even though after we got our food we realized it wasn't open to customers...but they didn't make us move. The food was DELICIOUS with a capital D. We were so full because it was so much food. We took leftovers back with us but unfortunately the hotels fridge wasn't working so we couldn't keep them. That's the only part that sucked!,2017-08-04 21:56:12,7.0,514,7.0,0.0707070707070707,0.0707070707070707,0.3087567639738616,0.3087567639738616
4368021,A1SQfNg00AJxjIKARHwKjQ,T-SwY_eDUCeM1rBEmLpb2w,iSRTaT9WngzB8JJ2YKJUig,1.0,0,0,0,Sell outs. Used to be best poboy in the quarter - now a tourist trap with rude staff and overpriced underwhelming food.,2015-04-11 23:55:45,0.0,119,0.0,0.0,0.0,0.0,0.0
4368052,U3xtnRCXeUUXkvKpXwR9vg,zweZwA-9zPMliruV4jMOOg,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"As a New Orleans native, this is a solid gold nugget of goodness! Debris is simply unbelievable and the bread pudding may be the finest on the planet, rivals my own moms!",2018-05-03 12:50:11,9.0,170,9.0,0.28125,0.28125,0.6902684899626333,0.6902684899626333
4368076,ZYHOQDlfMbHdUSnTF6kjEg,HaqStKX7oqpx5ymDHE58Ow,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"I came here with two co-workers looking looking for some authentic New Orleans fare--and I certainly found it.  They have a dictionary of terms on the menu, which is actually very helpful for us out-of-towners.   I ordered a bowl of jambalaya and a slice of pecan pie.  My jambalaya was nice and spicy, and smokey from the sausage.  My only complaint (and this might be how it's supposed to be) was that the rice was very mushy.  I mostly ate around it because I'm a big fan of rice and pasta with texture.

My pecan pie filling was nice and light, although still sweet and sticky.  The top was covered in candied pecans, and the crust was light and buttery.  I only wish I had asked for it to be warmed up a bit.

I tasted my co-worker's roast beef po'boy and it was little more than a cold (well done) roast beef sub on soggy bread with mayonnaise.  Our other companion ordered the fried chicken, which for some reason, takes a half hour to cook.  They warn you of this on the menu, so we expected this thing to be pretty spectacular when it came out.  However...she received a styrofoam plate with a drumstick and a small breast--that's it.  And according to her it was ""okay.""   I'm sorry, but Popeye's chicken is better than ""okay"" and it's already ready when you get there!

I have heard the breakfast here is unbelievable, but sadly I didn't get to try it since I was stuck in morning meetings.  I'd say go for the experience, but only if the line isn't out the door.",2009-07-09 21:25:46,10.0,1474,10.0,0.035211267605633804,0.035211267605633804,0.26046613053531165,0.26046613053531165
4368186,8zWpefMB4b3KTbDBaC5hHQ,mmUQyEQP5exKCZZXljq0Nw,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"Line is not worth the wait.  It's not even that cool of a place.  Poor boys are completely overrated.  They're not terrible, but they're not the bomb, either.  Don't waste your time!  Go to Parkway instead.",2014-10-20 15:54:28,-4.0,206,4.0,-0.0975609756097561,0.0975609756097561,-0.2786932057166471,0.2786932057166471
4368210,Z1Bm5Xfq5Opf1Dsn1Nt-6Q,TQr_JHyEWb_rhuLpnGjroQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"The fried chicken is delicious!!! Popeyes what, who??  As a matter of fact, the fried chicken is so good that I ordered some to go--yep. The fried chicken I've ordered lately has either been fried too hard, too greasy, under seasoned--anything less than delicious you name it. Mother's is well seasoned and fried in light batter--perfect!  My salad was fresh and complimented my chicken well. The chicken comes with sides but not salad, so I paid additional. The lemonade was refreshing (sweet but light) and they offer free refills--woot, woot! There's nothing fancy about the place and in fact it could use a makeover in my opinion, but I'm so glad that I wasn't put off by the outdated decorum and I would definitely visit again when in NOLA.",2018-05-31 23:42:57,21.0,745,21.0,0.16030534351145037,0.16030534351145037,0.7693804707196773,0.7693804707196773
